algorithm_time,avg_time_points,avg_tracks,conflicting_visit_pairs,conflicts,cost,delay_cost_type,index,iterations,lb,max_time_points,name,num_conflicts,num_time_points,num_traveltime,objective_iters,resource_iters,sol_time,solver_name,solver_time,status,time_to_best_value_ms,time_to_first_solution_ms,time_to_optimality_ms,time_to_prove_best_value_ms,total_time,trains,travel_and_resource_iters,travel_iters,ub,value_trace_version
0.06994065999999999,13.901459854014599,20.049999237060547,2616,33,49,InfiniteSteps180,56,152,49,139,stationA9,524,11427,6011,152,1,495.464471,SatDddSclTotalizer,0.423594446,ok,459.557797,11.795805,493.52133799999996,493.52133799999996,0.493534786,20,109,37,49,1
0.048514006,9.929133858267717,18.176469802856445,1632,33,41,InfiniteSteps180,57,180,41,143,stationA10,252,6305,2737,179,1,185.326987,SatDddSclTotalizer,0.13541933,ok,183.923294,11.607306,183.923294,128.860027,0.18393303,17,90,83,41,1
0.38870289499999444,70.16433853738701,20.482759475708008,6144,33,,InfiniteSteps180,58,264,100,432,stationA11,9451,85390,37278,264,1,120168.378037,SatDddSclTotalizer,119.767046748,timeout,22.194717,22.194717,,,120.155748682,29,261,0,133,1
0.3459121510000074,61.268488745980704,21.714284896850586,6393,33,,InfiniteSteps180,59,209,80,428,stationA12,8284,76218,33182,208,1,121674.053449,SatDddSclTotalizer,121.318045633,timeout,22.409422,22.409422,,,121.66395755,28,206,0,160,1
0.591450018,12.688473520249222,17.33333396911621,2022,25,30,InfiniteSteps180,60,219,30,133,stationB1,300,8146,4190,218,1,916.803409,SatDddSclTotalizer,0.32389303,ok,915.334018,548.735549,915.334018,865.12102,0.915342811,18,112,100,30,1
0.017961692,8.594771241830065,14.800000190734863,87,25,29,InfiniteSteps180,61,75,29,115,stationB2,42,1315,459,74,1,35.662347,SatDddSclTotalizer,0.017171606,ok,35.122173,11.351698,35.122173,33.59351,0.035132954,5,25,44,29,1
0.016404335,6.520231213872832,16.799999237060547,136,20,6,InfiniteSteps180,62,58,6,105,stationB3,23,1128,340,58,1,24.963247000000003,SatDddSclTotalizer,0.008195756,ok,11.317943,11.317943,24.590239999999998,24.590239999999998,0.024599737,5,11,44,6,1
0.10413312299999994,13.879939209726444,15.949999809265137,2246,25,355,InfiniteSteps180,63,157,355,122,stationB4,417,9133,4679,156,1,550.4079710000001,SatDddSclTotalizer,0.444028244,ok,548.15072,11.767059,548.15072,442.61012,0.548161096,20,99,48,355,1
0.020240105,13.142076502732241,17.799999237060547,136,25,10,InfiniteSteps180,64,110,10,130,stationB5,124,2405,1063,109,1,48.049865999999994,SatDddSclTotalizer,0.027455992,ok,47.687734,11.499856,47.687734,30.958873,0.047695633,5,48,58,10,1
0.015555134000000002,6.076433121019108,15.199999809265137,93,25,5,InfiniteSteps180,65,34,5,104,stationB6,14,954,229,34,1,19.826211,SatDddSclTotalizer,0.004044547,ok,11.488694,11.488694,19.589599,19.589599,0.019599357,5,8,23,5,1
0.1257983199999999,14.128306878306878,15.25,2865,25,339,InfiniteSteps180,66,162,339,124,stationB7,522,10681,5200,161,1,906.570482,SatDddSclTotalizer,0.776941159,ok,902.727119,11.965864,902.727119,858.6114729999999,0.902739178,24,105,47,339,1
0.018272429,10.956834532374101,13.399999618530273,72,25,16,InfiniteSteps180,67,98,16,112,stationB8,56,1523,633,98,1,35.615444000000004,SatDddSclTotalizer,0.017033791,ok,11.324215,11.324215,35.297847,35.297847,0.035305964,5,41,52,16,1
0.023982219,10.380710659898478,13.571428298950195,150,25,70,InfiniteSteps180,68,49,70,109,stationB9,94,2045,757,49,1,37.581694999999996,SatDddSclTotalizer,0.012911351,ok,11.357916,11.357916,36.881465000000006,36.881465000000006,0.036893314,7,36,6,70,1
0.020779343,5.903743315508021,12.857142448425293,126,25,53,InfiniteSteps180,69,40,53,104,stationB10,14,1104,197,40,1,29.265707,SatDddSclTotalizer,0.008029018,ok,11.338761,11.338761,28.800255,28.800255,0.028808067,7,7,27,53,1
0.16169042999999994,15.572327044025156,15.399999618530273,3202,25,415,InfiniteSteps180,70,226,415,138,stationB11,642,12380,6215,225,1,1596.4780389999999,SatDddSclTotalizer,1.431118818,ok,1592.798312,11.818942,1592.798312,841.700289,1.592808974,25,117,99,415,1
0.051487452000000045,16.79059829059829,16.214284896850586,970,25,98,InfiniteSteps180,71,172,98,157,stationB12,516,7858,3374,172,1,353.117311,SatDddSclTotalizer,0.300185905,ok,321.995908,11.528488,351.6596,351.6596,0.35167306,14,110,55,98,1
